Date,Unnamed: 0,Open,High,Low,Close,Volume,Daily_Return,MA20,MA50,Price_Range
2015-06-10,109,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,-2.0703187995237737,15.309146575927734,,0.3666648864746094
2015-06-11,110,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,0.28321502750325855,15.39266658782959,,0.2626667022705078
2015-06-12,111,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,-0.28638677326909834,15.4767999458313,,0.21666526794433594
2015-06-15,112,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,-0.12366685227346297,15.555973281860352,,0.3513336181640625
2015-06-16,113,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,1.0943373157369374,15.622666606903076,,0.2893333435058594
2015-06-17,114,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,2.8800573289696096,15.698879928588868,,0.8226680755615234
2015-06-18,115,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,0.5683373161624372,15.771173248291015,,0.22933197021484375
2015-06-19,116,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,0.23674530537807215,15.841066608428955,,0.24666595458984375
2015-06-22,117,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,-1.0361630404811084,15.906253242492676,,0.5806674957275391
2015-06-23,118,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,3.0332307745169373,15.983439922332764,,0.6286659240722656
2015-06-24,119,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,-0.9339929636816735,16.0603865814209,,0.24200057983398438
2015-06-25,120,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,1.3651601690611415,16.141666564941406,,0.41066741943359375
2015-06-26,121,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,-0.6324607704336294,16.22218656539917,,0.20733261108398438
2015-06-29,122,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,-1.8982328906347767,16.295826568603516,,0.35000038146972656
2015-06-30,123,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,2.381499635902573,16.37981325149536,,0.4613323211669922
2015-07-01,124,18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000,0.3317596250232091,16.459466571807862,,0.3180007934570348
2015-07-02,125,18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500,4.038639915454456,16.540239906311037,,0.6093330383300746
2015-07-06,126,18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500,-0.1071274437521974,16.621733264923094,,0.3593330383300781
2015-07-07,127,18.33333206176757,18.34666633605957,17.384666442871094,17.858667373657227,91576500,-4.232804124569678,16.687666606903075,,0.9619998931884766
2015-07-08,128,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,-4.823057784907436,16.718879928588866,,0.4326667785644531
2015-07-09,129,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,1.1609720385955313,16.755466632843017,,0.41066741943359375
2015-07-10,130,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,0.4768851945843755,16.791066627502442,,0.3453330993652344
2015-07-13,131,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,1.1614881028806812,16.839213294982912,,0.4333324432373047
2015-07-14,132,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,1.3312443878506386,16.89203992843628,,0.36533546447753906
2015-07-15,133,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,-0.9448430502932648,16.93554660797119,,0.36066627502441406
2015-07-16,134,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,1.3452917723576485,16.98051996231079,,0.2693328857421875
2015-07-17,135,18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500,2.9923479333326286,17.039493293762206,,0.48600006103516336
2015-07-20,136,18.33333206176757,19.11000061035156,18.16933250427246,18.817333221435547,74677500,2.7670547578698246,17.100106620788573,,0.940668106079098
2015-07-21,137,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,-5.487850737839029,17.14031993865967,,0.4633331298828125
2015-07-22,138,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,0.4123425201304931,17.17815994262695,,0.5720005035400391
2015-07-23,139,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,-0.25011922264167596,17.20810661315918,,0.3086662292480469
2015-07-24,140,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,-0.6699098017553085,17.23774662017822,,0.4779987335205078
2015-07-27,141,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,-4.672023139133175,17.24962661743164,,0.9093341827392578
2015-07-28,142,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,4.667806507496031,17.270933303833008,,0.9039993286132812
2015-07-29,143,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500,-0.3776200204621105,17.291026649475096,,0.3926658630371094
2015-07-30,144,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000,1.1257673505236987,17.317226638793944,,0.32199859619140625
2015-07-31,145,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000,-0.23988239767867015,17.346293296813965,,0.2826652526855469
2015-08-03,146,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500,-2.3144884928617437,17.365453300476073,,0.6426658630371094
2015-08-04,147,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500,2.419330078904558,17.390186653137206,,0.5586662292480469
2015-08-05,148,17.57200050354004,18.06666755676269,17.360000610351562,18.0086669921875,93214500,1.4458436896063187,17.42041332244873,,0.7066669464111293
2015-08-06,149,16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000,-8.884613070827719,17.418680000305176,,1.2586669921875
2015-08-07,150,16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000,-1.4707655017798138,17.406760025024415,,0.3559999465942383
2015-08-10,151,15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500,-0.5649254943673188,17.393880043029785,,0.4613332748413086
2015-08-11,152,15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928713,63973500,-1.5634065274604203,17.37777339935303,,0.32400035858154297
2015-08-12,153,15.666666984558104,15.98466682434082,15.515999794006348,15.878000259399414,55920000,0.33702625495031224,17.3642000579834,,0.46866703033447266
2015-08-13,154,15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000,1.8222278547613824,17.35556007385254,,0.49066638946533203
2015-08-14,155,16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000,0.26389930841606013,17.351866722106934,,0.41066741943359375
2015-08-17,156,17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500,4.869422505161958,17.3596667098999,,0.40533447265625
2015-08-18,157,17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000,2.2471468870960187,17.365573348999025,,0.49266815185546875
2015-08-19,158,17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500,-2.098032399177252,17.36457332611084,,0.3753337860107422
2015-08-20,159,16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000,-5.120474567775368,17.3532133102417,,0.8439998626708984
2015-08-21,160,15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000,-4.711361302636186,17.32569330215454,,0.8859987258911133
2015-08-24,161,13.519332885742188,15.42666721343994,13.0,14.591333389282228,143724000,-5.156653613722728,17.283266620635985,,2.4266672134399396
2015-08-25,162,15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500,0.5299957738899019,17.24279996871948,,0.7853336334228516
2015-08-26,163,15.195332527160645,15.199999809265137,14.36733341217041,14.989333152770996,74445000,2.1860631008791875,17.20509330749512,,0.8326663970947266
2015-08-27,164,15.399999618530272,16.316667556762695,15.387332916259766,16.19933319091797,114840000,8.072407396744573,17.18186664581299,,0.9293346405029297
2015-08-28,165,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,82705500,2.2593474526899193,17.163986625671388,,0.6586647033691406
2015-08-31,166,16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,70503000,0.23342531178738302,17.146053276062013,,0.6293354034423828
2015-09-01,167,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717772,81822000,-4.187746789935954,17.117839965820313,,0.6019992828369141
2015-09-02,168,16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,69438000,3.79667326201818,17.091199951171873,,0.5399999618530273
2015-09-03,169,16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,62922000,-0.8559158628931418,17.06506660461426,,0.4720001220703125
2015-09-04,170,16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,55338000,-1.4822516253377382,17.029253311157227,,0.3926668167114258
2015-09-08,171,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,47073000,2.57924872165749,17.0040266418457,,0.3406658172607422
2015-09-09,172,16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,50862000,0.2981841490309778,16.986546630859376,,0.39666748046875
2015-09-10,173,16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,40635000,-0.1727579256865064,16.960173263549805,,0.3593330383300781
2015-09-11,174,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,35262000,0.7083127758706009,16.93495994567871,,0.36733436584472656
2015-09-14,175,16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,43363500,1.1788685834209334,16.899186630249023,,0.30533409118652344
2015-09-15,176,16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,44002500,0.15008533688181114,16.864319953918457,,0.3400001525878906
2015-09-16,177,16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,66256500,3.423117949694654,16.856813278198242,,0.6666660308837891
2015-09-17,178,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,53787000,-0.0686427307326376,16.866293258666992,,0.3206672668457031
2015-09-18,179,17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,56446500,-0.5532854221774852,16.869893226623535,,0.42133140563964844
2015-09-21,180,17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,91803000,1.37364673073066,16.87662654876709,,1.0513343811035156
2015-09-22,181,17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,54966000,-1.2339109416155347,16.87499988555908,,0.4519996643066406
2015-09-23,182,17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,39012000,0.0459842504490382,16.868879890441896,,0.2999992370605469
2015-09-24,183,17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,51723000,0.7890882645230857,16.868853187561037,,0.482666015625
2015-09-25,184,17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,56601000,-2.360137483948066,16.85582649230957,,0.7173328399658203
2015-09-28,185,17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,73516500,-3.300761554870424,16.82085315704346,,0.8786659240722656
2015-09-29,186,16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,55548000,-0.716505256437161,16.77337314605713,,0.6180000305175781
2015-09-30,187,16.799999237060547,16.82666778564453,16.1560001373291,16.559999465942383,73944000,0.7095082009808129,16.748879814147948,,0.6706676483154297
2015-10-01,188,16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,68595000,-3.429950833940998,16.711559810638427,,0.758000373840332
2015-10-02,189,15.706666946411133,16.51333236694336,15.661999702453612,16.504667282104492,66360000,3.2057758124643954,16.685386486053467,,0.8513326644897479
2015-10-05,190,16.589332580566406,16.6560001373291,16.275333404541016,16.40999984741211,55348500,-0.5735797824596434,16.659706478118895,,0.38066673278808594
2015-10-06,191,16.0,16.20199966430664,15.70533275604248,16.097333908081055,78378000,-1.905337856419076,16.644306507110596,,0.49666690826416016
2015-10-07,192,15.775333404541016,15.846667289733888,15.274666786193848,15.46399974822998,102210000,-3.934404066335062,16.6004931640625,,0.5720005035400408
2015-10-08,193,15.338666915893556,15.381333351135254,14.753999710083008,15.114666938781738,91998000,-2.2590068231747584,16.551026515960693,,0.6273336410522461
2015-10-09,194,14.728667259216309,14.958000183105469,14.557332992553713,14.71266746520996,92376000,-2.659664782558424,16.489559879302977,,0.40066719055175604
2015-10-12,195,14.866000175476074,14.866666793823242,14.351332664489746,14.371999740600586,57544500,-2.3154721971044845,16.422133197784422,,0.5153341293334961
2015-10-13,196,14.218667030334473,14.834667205810549,14.075332641601562,14.616666793823242,77572500,1.7023869860745666,16.367813205718996,,0.7593345642089862
